ID,labeled_data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cjp8kzxix190f09801afce71d,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_127.png?alt=media&token=fb4d3462-2b15-4a55-bfb6-2f075bf70aa4,"{""which_letter"":""o""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.146,4456679161_b27aa22d35_o_127.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8kzxix190f09801afce71d
cjp8kzzmk9t9o0927dibn9zo8,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_126.png?alt=media&token=fc779f5d-09b9-41ac-9420-1df3076578d4,"{""which_letter"":""b""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.53,4456679161_b27aa22d35_o_126.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8kzzmk9t9o0927dibn9zo8
cjp8l000mfxg80809ctqdf4k6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_125.png?alt=media&token=c2a6963b-b97d-4790-bf22-801221d4bd65,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.659,4456679161_b27aa22d35_o_125.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l000mfxg80809ctqdf4k6
cjp8l009v192g09801btmtzqi,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_124.png?alt=media&token=f6701d7d-4f83-42a8-95f8-4ba40ca10e45,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.395,4456679161_b27aa22d35_o_124.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l009v192g09801btmtzqi
cjp8l03ml19360980c8dbz4qz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_123.png?alt=media&token=07b92a2a-3bd1-4041-8551-764cf5312c8b,"{""which_letter"":""r""}",alexfaus08@gmail.com,Letters,1.54386E+12,4.095,4456679161_b27aa22d35_o_123.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l03ml19360980c8dbz4qz
cjp8l05di19480980swgruuzl,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_122.png?alt=media&token=f79bfff8-0873-46b4-8a0e-b3e08c236a1e,"{""which_letter"":""e""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.481,4456679161_b27aa22d35_o_122.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l05di19480980swgruuzl
cjp8l05wmfxil08093meidogs,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_121.png?alt=media&token=b29f1b7e-4e42-467f-9aeb-48673dfcbb7f,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.6,4456679161_b27aa22d35_o_121.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l05wmfxil08093meidogs
cjp8l06cy19560980jh39jwnb,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_120.png?alt=media&token=0b723576-d23b-4f3a-b536-510912e88f0e,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.672,4456679161_b27aa22d35_o_120.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l06cy19560980jh39jwnb
cjp8l06q2195k0980hvlzfo5a,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_119.png?alt=media&token=c250ba02-c91d-4a51-9d95-eccfa65eca2c,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.465,4456679161_b27aa22d35_o_119.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l06q2195k0980hvlzfo5a
cjp8l074j9tc80927v5o2ucm1,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_118.png?alt=media&token=c6dff4db-bf0d-4710-bec1-ad895c5a7bad,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.53,4456679161_b27aa22d35_o_118.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l074j9tc80927v5o2ucm1
cjp8l08r6196l0980j4j4pnl4,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_117.png?alt=media&token=4c54416a-761c-402e-9698-ee267db17943,"{""which_letter"":""d""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.946,4456679161_b27aa22d35_o_117.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l08r6196l0980j4j4pnl4
cjp8l0aac9td50927k2p9ff90,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_116.png?alt=media&token=d1510570-c2c8-4a3e-b94e-da525b7cf0de,"{""which_letter"":""e""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.058,4456679161_b27aa22d35_o_116.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0aac9td50927k2p9ff90
cjp8l0c4b197u098026prfvxi,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_115.png?alt=media&token=3f9d3c39-90e6-4364-b19c-91fca5bc2948,"{""which_letter"":""l""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.439,4456679161_b27aa22d35_o_115.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0c4b197u098026prfvxi
cjp8l0di19te60927szqy8t24,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_114.png?alt=media&token=0313508b-8024-4607-ad53-ed2c75794797,"{""which_letter"":""i""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.699,4456679161_b27aa22d35_o_114.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0di19te60927szqy8t24
cjp8l0ej59ten0927frjtrvz7,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_113.png?alt=media&token=1cdbc49b-e40b-49a7-bf8f-b31be9b2262c,"{""which_letter"":""a""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.31,4456679161_b27aa22d35_o_113.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0ej59ten0927frjtrvz7
cjp8l0g3s199v0980aokvl2fe,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_112.png?alt=media&token=8fa5b8e2-3bdc-45a7-b500-967728c93752,"{""which_letter"":""n""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.117,4456679161_b27aa22d35_o_112.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0g3s199v0980aokvl2fe
cjp8l0gr49tg30927p2r7b6aa,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_111.png?alt=media&token=fadbae48-bdb4-4992-9acf-9aaf7b02863e,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.806,4456679161_b27aa22d35_o_111.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0gr49tg30927p2r7b6aa
cjp8l0h16fxmr08092z5gcmg6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_110.png?alt=media&token=8b6a0999-9c54-4192-a2fe-01f0d79c78ab,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.376,4456679161_b27aa22d35_o_110.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0h16fxmr08092z5gcmg6
cjp8l0hk6fxnp080926s5ut1c,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_109.png?alt=media&token=0f2916a5-1acd-47a2-8e7f-7b5f19eeb84d,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.491,4456679161_b27aa22d35_o_109.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0hk6fxnp080926s5ut1c
cjp8l0hpx19by0980o7r1c2l6,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_108.png?alt=media&token=8a0a0e42-7012-4c59-8f7f-40db6f336a0c,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.424,4456679161_b27aa22d35_o_108.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0hpx19by0980o7r1c2l6
cjp8l0lhe19cq09803saz48jn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_107.png?alt=media&token=7a0e88b5-9e6b-4b8d-aedc-a9932b337867,"{""which_letter"":""r""}",alexfaus08@gmail.com,Letters,1.54386E+12,4.772,4456679161_b27aa22d35_o_107.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0lhe19cq09803saz48jn
cjp8l0m8q19d709807hx6ceah,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_106.png?alt=media&token=3081056a-5aa4-4117-be29-8e4e3b49bc1f,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.989,4456679161_b27aa22d35_o_106.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0m8q19d709807hx6ceah
cjp8l0mko9thv09272exirbdz,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_105.png?alt=media&token=f561313d-62f9-427d-9148-56acb69c964a,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.49,4456679161_b27aa22d35_o_105.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0mko9thv09272exirbdz
cjp8l0mwsfxpq080921kb5b3v,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_104.png?alt=media&token=121ba52f-646e-41da-9792-461faaafd786,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.425,4456679161_b27aa22d35_o_104.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0mwsfxpq080921kb5b3v
cjp8l0naj19en0980i6nim4kh,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_103.png?alt=media&token=8f8c6a3a-2002-4e43-8d58-eaf148b77db7,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.489,4456679161_b27aa22d35_o_103.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0naj19en0980i6nim4kh
cjp8l0nmj19f30980d1e6o84r,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_102.png?alt=media&token=0fb40cc8-5959-4218-88dd-b832a566bd4e,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.42,4456679161_b27aa22d35_o_102.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0nmj19f30980d1e6o84r
cjp8l0qhlfxr608097zetc1kx,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_101.png?alt=media&token=e51f4456-7d55-4435-af0d-103f4dcaaabc,"{""which_letter"":""w""}",alexfaus08@gmail.com,Letters,1.54386E+12,3.634,4456679161_b27aa22d35_o_101.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0qhlfxr608097zetc1kx
cjp8l0rgp19gj0980irjazt6f,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_100.png?alt=media&token=644c51ab-b429-4508-9abe-83e5bcad9568,"{""which_letter"":""a""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.328,4456679161_b27aa22d35_o_100.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0rgp19gj0980irjazt6f
cjp8l0szu9tkg0927rvmlcoqn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_99.png?alt=media&token=8b11a1a9-de29-48a2-bae0-37d493d2b187,"{""which_letter"":""p""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.908,4456679161_b27aa22d35_o_99.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0szu9tkg0927rvmlcoqn
cjp8l0tkafxt908099v48w33n,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_98.png?alt=media&token=483a0074-b73d-450c-9687-a53ddbe1de0e,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.617,4456679161_b27aa22d35_o_98.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0tkafxt908099v48w33n
cjp8l0uyx19ig0980zmgxgees,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_97.png?alt=media&token=111499bd-969f-4210-a085-2b769222ba80,"{""which_letter"":""s""}",alexfaus08@gmail.com,Letters,1.54386E+12,1.795,4456679161_b27aa22d35_o_97.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0uyx19ig0980zmgxgees
cjp8l0y449tlh0927v4p1yrom,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_96.png?alt=media&token=e5dd150a-ce58-4724-a15a-d70f8208dd91,"{""which_letter"":""t""}",alexfaus08@gmail.com,Letters,1.54386E+12,3.983,4456679161_b27aa22d35_o_96.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0y449tlh0927v4p1yrom
cjp8l0zi119jz098046u5xv1o,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_95.png?alt=media&token=8fb9d873-786b-4cbd-84b3-c5c1a3023762,"{""which_letter"":""n""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.009,4456679161_b27aa22d35_o_95.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l0zi119jz098046u5xv1o
cjp8l1167fxvw0809lmt6x8ye,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_94.png?alt=media&token=09fc5625-69e5-46c0-8e9d-2456bd99c654,"{""which_letter"":""u""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.257,4456679161_b27aa22d35_o_94.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l1167fxvw0809lmt6x8ye
cjp8l12sf19le0980yvvz0nsp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_93.png?alt=media&token=1c0e7b97-6666-4193-a089-1f0fe573b65a,"{""which_letter"":""o""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.077,4456679161_b27aa22d35_o_93.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l12sf19le0980yvvz0nsp
cjp8l151a19mb0980bdsbmxfp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_92.png?alt=media&token=ff6e9b25-2432-4183-857a-a1353b9a0345,"{""which_letter"":""c""}",alexfaus08@gmail.com,Letters,1.54386E+12,2.809,4456679161_b27aa22d35_o_92.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l151a19mb0980bdsbmxfp
cjp8l15nc19n409802v77311e,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_91.png?alt=media&token=02303bbe-f9be-469f-a138-fb3645bb6641,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.875,4456679161_b27aa22d35_o_91.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l15nc19n409802v77311e
cjp8l15zy19nn0980q9lccnif,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_90.png?alt=media&token=7d9797c3-3ee1-4925-b429-62835392086d,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.383,4456679161_b27aa22d35_o_90.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l15zy19nn0980q9lccnif
cjp8l16chfxy60809j0y97bkp,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_89.png?alt=media&token=70587be3-6e7b-429c-9845-dfb913ba78ac,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.481,4456679161_b27aa22d35_o_89.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l16chfxy60809j0y97bkp
cjp8l16nsfxyi0809c94vupcr,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_88.png?alt=media&token=b43bb952-93bf-49a3-a747-b22864ce167a,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.448,4456679161_b27aa22d35_o_88.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l16nsfxyi0809c94vupcr
cjp8l16zx19p00980ap8tncsq,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_87.png?alt=media&token=9d095861-cee1-462f-9eca-5d0b41f11bb9,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.424,4456679161_b27aa22d35_o_87.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l16zx19p00980ap8tncsq
cjp8l17bmfxz60809gbi4nzma,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_86.png?alt=media&token=78d23daa-2936-4df4-a212-3987902aa61e,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.419,4456679161_b27aa22d35_o_86.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l17bmfxz60809gbi4nzma
cjp8l17tgfxzq0809p9kicbd3,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_85.png?alt=media&token=7817656f-b7f4-408c-8367-e2ced181e6bd,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.506,4456679161_b27aa22d35_o_85.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l17tgfxzq0809p9kicbd3
cjp8l184q19pv09809d15y3te,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_84.png?alt=media&token=b1c2307c-339a-4258-9008-88d901c73bae,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.495,4456679161_b27aa22d35_o_84.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l184q19pv09809d15y3te
cjp8l18hb19qg0980a5qp0rv0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_83.png?alt=media&token=67a557b1-154d-4426-bc95-1dffdbcd9329,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.443,4456679161_b27aa22d35_o_83.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l18hb19qg0980a5qp0rv0
cjp8l192019r10980uellgxa0,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_82.png?alt=media&token=90bc97ec-50e9-4933-b087-64f9c1edd86d,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.626,4456679161_b27aa22d35_o_82.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l192019r10980uellgxa0
cjp8l19e0fy1708093i5oovyn,https://firebasestorage.googleapis.com/v0/b/labelbox-193903.appspot.com/o/cjohb3ei2evet0738z70vhnh9%2F83936bf8-4584-437b-9dce-25ff6534f3c8%2F4456679161_b27aa22d35_o_81.png?alt=media&token=d618368c-d555-42ff-86d8-e5154ec23d3a,Skip,alexfaus08@gmail.com,Letters,1.54386E+12,0.513,4456679161_b27aa22d35_o_81.png,,Letters 4,[],https://image-segmentation-v4.labelbox.com?project=cjp1a01dknmwu0d40nj8uwpj3&label=cjp8l19e0fy1708093i5oovyn
